Level,Date and Time,Source,Event ID,Task Category,Activity,Stage,DefenderResponse,Signature
7/2/2021 11:10:51 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:10:51 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:10:51 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:10:51 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:10:51 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:10:50 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:54 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:54 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:54 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:54 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:54 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:54 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:07 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:07 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:07 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:07 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:07 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:09:07 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:08:06 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:08:06 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:08:06 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
